  1.708 -20.531  23.752   2.327 -20.195  23.708   1.861 -20.027  23.755   1.000   1.000
  1.708 -20.531  23.752   1.596 -20.226  23.923   1.861 -20.027  23.755   1.000   1.000
  2.998 -20.476  23.570   3.435 -20.366  23.539   3.034 -20.113  23.702   1.000   1.000
  2.998 -20.476  23.570   2.299 -20.945  23.805   2.710 -20.357  23.806   1.000   1.000
  2.998 -20.476  23.570   3.034 -20.113  23.702   2.710 -20.357  23.806   1.000   1.000
  3.435 -20.366  23.539   3.034 -20.113  23.702   3.547 -20.027  23.706   1.000   1.000
  2.299 -20.945  23.805   2.396 -20.453  23.830   2.710 -20.357  23.806   1.000   1.000
  3.034 -20.113  23.702   2.327 -20.195  23.708   2.710 -20.357  23.806   1.000   1.000
  3.034 -20.113  23.702   2.327 -20.195  23.708   2.344 -19.792  23.756   1.000   1.000
  3.034 -20.113  23.702   3.547 -20.027  23.706   3.006 -20.086  23.824   1.000   1.000
  3.034 -20.113  23.702   3.006 -20.086  23.824   2.344 -19.792  23.756   1.000   1.000
  2.327 -20.195  23.708   2.396 -20.453  23.830   2.710 -20.357  23.806   1.000   1.000
  2.327 -20.195  23.708   2.396 -20.453  23.830   2.046 -20.096  23.895   1.000   1.000
  2.327 -20.195  23.708   2.046 -20.096  23.895   2.344 -19.792  23.756   1.000   1.000
  3.547 -20.027  23.706   3.770 -19.682  23.741   3.485 -19.924  23.857   1.000   1.000
  3.547 -20.027  23.706   3.006 -20.086  23.824   3.485 -19.924  23.857   1.000   1.000
  1.596 -20.226  23.923   2.396 -20.453  23.830   2.046 -20.096  23.895   1.000   1.000
  1.596 -20.226  23.923   1.039 -20.154  23.969   1.605 -19.766  23.949   1.000   1.000
  1.596 -20.226  23.923   2.046 -20.096  23.895   1.605 -19.766  23.949   1.000   1.000
  3.770 -19.682  23.741   3.027 -19.648  23.747   3.588 -19.598  23.983   1.000   1.000
  3.770 -19.682  23.741   3.485 -19.924  23.857   3.588 -19.598  23.983   1.000   1.000
  3.027 -19.648  23.747   2.344 -19.792  23.756   2.976 -19.743  23.876   1.000   1.000
  3.027 -19.648  23.747   2.344 -19.792  23.756   2.680 -19.467  23.771   1.000   1.000
  3.027 -19.648  23.747   2.680 -19.467  23.771   2.973 -19.299  24.009   1.000   1.000
  3.027 -19.648  23.747   3.588 -19.598  23.983   2.973 -19.299  24.009   1.000   1.000
  0.365 -20.978  23.582   0.322 -21.158  23.385   0.785 -20.577  23.108   1.000   1.000
  0.365 -20.978  23.582   0.238 -20.692  23.597   0.785 -20.577  23.108   1.000   1.000
  1.039 -20.154  23.969   0.641 -20.514  23.619   0.792 -20.110  23.698   1.000   1.000
  1.039 -20.154  23.969   0.792 -20.110  23.698   0.841 -19.744  23.735   1.000   1.000
  1.039 -20.154  23.969   1.605 -19.766  23.949   1.102 -19.617  23.873   1.000   1.000
  1.039 -20.154  23.969   0.841 -19.744  23.735   1.102 -19.617  23.873   1.000   1.000
  0.238 -20.692  23.597   0.641 -20.514  23.619   0.393 -20.418  23.395   1.000   1.000
  0.238 -20.692  23.597   0.393 -20.418  23.395   0.785 -20.577  23.108   1.000   1.000
  0.641 -20.514  23.619   0.792 -20.110  23.698   0.393 -20.418  23.395   1.000   1.000
  0.792 -20.110  23.698   1.861 -20.027  23.755   1.605 -19.766  23.949   1.000   1.000
  0.792 -20.110  23.698   1.861 -20.027  23.755   0.626 -20.230  23.237   1.000   1.000
  0.792 -20.110  23.698   0.841 -19.744  23.735   0.419 -20.024  23.568   1.000   1.000
  0.792 -20.110  23.698   0.419 -20.024  23.568   0.393 -20.418  23.395   1.000   1.000
